combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
84,25,100,1.0,0.95,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
83,25,100,1.0,0.95,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
91,25,100,1.0,0.97,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
90,25,100,1.0,0.97,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
88,25,100,1.0,0.97,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
82,25,100,1.0,0.95,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
87,25,100,1.0,0.97,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
86,25,100,1.0,0.97,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
80,25,100,1.0,0.95,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
79,25,100,1.0,0.95,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
78,25,100,1.0,0.95,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
95,25,100,1.0,0.97,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
