combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
148,30,100,1.0,0.95,0.5,2.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
146,30,100,1.0,0.95,0.5,0.5,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
147,30,100,1.0,0.95,0.5,1.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
143,25,200,1.0,0.99,2.0,1.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
144,25,200,1.0,0.99,2.0,2.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
133,25,200,1.0,0.99,0.5,0.1,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
139,25,200,1.0,0.99,1.0,1.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
138,25,200,1.0,0.99,1.0,0.5,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
141,25,200,1.0,0.99,2.0,0.1,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
140,25,200,1.0,0.99,1.0,2.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
136,25,200,1.0,0.99,0.5,2.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
88,25,100,1.0,0.97,0.5,2.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
90,25,100,1.0,0.97,1.0,0.5,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
75,25,100,1.0,0.95,0.5,1.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
