Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Sisa Makanan (%),Kayu-Ranting (%),Kertas-Karton (%),Plastik(%),Logam(%),Kain(%),Karet- Kulit (%),Kaca(%),Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton)
2022,Kalimantan Timur,Kab. Penajam Paser Utara,95.98,46.13,1.09,20.87,29.83,0.22,0.02,0.67,0.83,0.34,13.0,2.0,5.0,2.5,2.0,1.5,2.0
2022,Kalimantan Timur,Kab. Mahakam Ulu,15.3,50.0,5.0,8.0,30.0,3.0,1.0,1.0,1.0,1.0,10.0,1.0,4.0,0.2,3.85,9.0,0.1
2022,Kalimantan Timur,Kota Balikpapan,514.73,42.3,6.36,10.26,7.2,3.87,2.94,0.98,6.56,19.53,361.86,14.72,33.15,45.14,23.52,15.49,20.85
2022,Kalimantan Timur,Kota Samarinda,587.25,53.39,7.0,17.0,19.9,0.65,0.62,0.06,0.92,0.46,73.875,3.185,7.285,5.3,3.85,9.0,2.0
2022,Kalimantan Timur,Kota Bontang,104.24,44.12,6.0,27.5,18.0,2.1,0.03,0.25,1.05,0.95,82.2,5.06,5.91,5.3,3.03,9.0,3.8
2022,Kalimantan Utara,Kab. Nunukan,42.68,46.4,8.2,23.4,21.3,0.2,0.2,0.1,0.1,0.1,11.24,0.29,1.69,1.376,0.89,0.22999999999999998,0.12
2022,Sulawesi Utara,Kab. Bolaang Mongondow,125.24,49.98,14.52,8.5,10.8,4.05,3.33,2.9,2.32,3.6,0.88,0.75,3.5,0.62,3.33,0.25,5.045
2022,Sulawesi Utara,Kab. Kepulauan Sangihe,55.87,45.1,6.89,5.2,32.0,0.4,3.3,0.5,2.0,4.61,65.84,1.32,13.17,4.39,1.31,7.0,1.75
2022,Sulawesi Utara,Kab. Minahasa Selatan,94.59,20.0,12.0,12.0,36.0,4.0,4.0,5.0,2.0,5.0,15.0,1.5,8.0,1.5,1.7,1.3,1.0
2022,Sulawesi Utara,Kab. Minahasa Utara,118.12,45.55,15.5,13.65,16.35,1.25,1.55,2.35,2.35,1.45,57581.0,9627.0,13290.0,9863.0,7678.0,15003.0,5079.0
2022,Sulawesi Utara,Kab. Bolaang Mongondow Utara,34.66,30.0,25.0,5.0,30.0,1.0,5.0,1.0,3.0,6.5,35.0,20.0,10.0,10.0,10.0,10.0,5.0
2022,Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,29.52,25.0,10.0,20.0,30.0,4.0,5.0,3.0,3.0,6.5,6.75,0.36,0.9,5.795,3.33,7.0,5.045
2022,Sulawesi Utara,Kab. Bolaang Mongondow Timur,36.92,1.0,20.0,3.0,5.0,2.402,2.0,1.0,3.0,65.0,20.0,2.0,5.0,5.795,2.0,7.0,71.0
2022,Sulawesi Utara,Kab. Bolaang Mongondow Selatan,28.91,7.0,35.0,5.0,7.0,3.0,9.0,4.0,3.0,27.0,7.0,2.0,4.91,3.0,3.0,4.0,5.0
2022,Sulawesi Utara,Kota Manado,291.07,47.7,1.14,18.66,19.48,0.26,1.54,1.49,1.85,7.88,27.5,2.0,6.975,5.795,3.33,7.0,5.045
2022,Sulawesi Utara,Kota Bitung,159.06,50.2,2.05,16.03,15.07,0.36,1.48,1.37,1.83,11.61,54.62,3.55,5.95,10.72,45.81,25.25,9.6
2022,Sulawesi Utara,Kota Kotamobagu,86.2,53.5,5.0,11.8,8.5,5.7,3.6,2.6,2.8,6.5,49.35,6.21,11.9,7.2,6.45,7.0,5.09
2022,Sulawesi Tengah,Kab. Banggai,188.4,33.0,12.0,21.0,15.0,6.0,3.0,2.0,2.0,6.0,90.0,1.5,40.0,7.9,30.0,19.0,1.1
2022,Sulawesi Tengah,Kab. Donggala,121.19,35.0,10.0,20.0,13.0,6.0,3.0,3.0,3.0,7.0,3.0,0.5,2.0,1.5,1.69,1.0,1.0
2022,Sulawesi Tengah,Kab. Morowali,83.96,8.34,11.37,9.48,33.66,11.75,5.69,7.58,0.76,11.37,6.2,2.4,2.3,0.02,1.5,1.2,1.2
2022,Sulawesi Tengah,Kab. Banggai Kepulauan,60.07,15.0,20.0,13.0,15.0,8.0,3.0,5.0,6.0,15.0,14.12,8.65,3.17,43.07,2.64,1.9049999999999998,20.01
2022,Sulawesi Tengah,Kota Palu,202.94,70.96,0.77,9.44,10.43,1.9,1.06,0.6,0.59,4.25,137.44,0.46,36.65,20.68,4.96,2.61,0.14
2022,Sulawesi Selatan,Kab. Kepulauan Selayar,55.19,50.0,8.17,15.0,15.0,4.9,2.6,3.5,0.5,0.33,33.0,5.5,16.0,7.1,4.6,2.0,3.46
2022,Sulawesi Selatan,Kab. Bantaeng,80.99,30.13,27.5,11.0,14.0,1.24,3.0,2.0,1.13,10.0,31.37,0.92,1.8,2.3,0.09,3.52,3.12
2022,Sulawesi Selatan,Kab. Jeneponto,162.2,28.0,17.0,9.5,19.5,5.5,1.5,4.0,2.0,13.0,2.5,0.5,6.5,3.0,3.9,0.4,3.8
2022,Sulawesi Selatan,Kab. Sinjai,107.73,31.5,13.0,31.09,14.68,8.2,0.87,0.44,0.08,0.14,54.15,0.7,21.13,12.0,6.0,9.0,4.74
2022,Sulawesi Selatan,Kab. Bone,405.8,52.3,1.0,10.1,10.7,3.1,0.5,1.1,1.1,20.1,190.0,34.1,73.6,29.3,22.7,16.3,11.5
2022,Sulawesi Selatan,Kab. Maros,161.51,75.42,9.85,3.18,6.69,2.21,0.11,0.14,0.12,2.28,33.25,4.49,14.1,5.0,3.9,3.52,3.46
2022,Sulawesi Selatan,Kab. Pangkajene dan Kepulauan,141.18,63.13,10.83,8.99,7.29,6.5,0.72,0.19,1.55,0.8,84.09,5.14,23.71,19.65,1.18,4.04,0.47
2022,Sulawesi Selatan,Kab. Barru,76.21,60.0,10.0,6.0,15.0,2.0,1.0,1.0,1.0,4.0,8.3,1.38,0.83,0.41,0.83,1.38,0.69
2022,Sulawesi Selatan,Kab. Soppeng,94.23,42.0,17.0,11.0,21.0,3.16,0.5,4.24,0.15,0.95,44.19,7.53,15.2,8.06,3.28,13.89,2.08
2022,Sulawesi Selatan,Kab. Wajo,151.86,41.1,17.34,7.1,17.03,2.03,3.9,6.49,2.9,2.11,5.29,0.31,1.2,0.04,0.04,0.23,25.55
2022,Sulawesi Selatan,Kab. Sidenreng Rappang,129.28,56.0,9.6,6.2,6.6,4.5,3.6,4.2,4.4,4.9,94.0,4.49,7.27,3.53,8.98,2.24,4.9
2022,Sulawesi Selatan,Kab. Pinrang,180.44,10.0,10.0,40.0,10.0,10.0,5.0,5.0,5.0,5.0,120.0,30.0,5.0,5.0,10.0,5.0,5.0
2022,Sulawesi Selatan,Kab. Luwu Timur,120.2,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0,46.4,11.2,22.7,11.3,5.9,5.9,16.8
2022,Sulawesi Selatan,Kota Makassar,1002.53,65.0,12.846,7.0,16.0,2.0,1.8714285714285714,1.0,4.0,5.0,0.0,0.01,14.1,0.01,0.0,0.0,0.01
2022,Sulawesi Selatan,Kota Parepare,77.78,52.2,11.4,11.8,12.2,2.7,1.9,2.25,2.85,2.7,33.25,5.35,15.6,8.45,4.35,7.7,2.25
2022,Sulawesi Selatan,Kota Palopo,93.67,30.0,20.0,20.0,20.0,8.0,1.8714285714285712,2.503333333333333,1.9186666666666667,2.0,6.7,0.5,13.0,4.2,3.6,3.0,3.0
2022,Sulawesi Tenggara,Kab. Kolaka,120.61,65.0,5.0,10.0,10.0,5.0,1.0,1.0,2.0,1.0,78.39,3.62,18.09,6.03,10.85,1.2,2.4
2022,Sulawesi Tenggara,Kab. Muna,92.98,37.0,20.0,10.0,24.0,2.0,2.0,2.0,2.0,1.0,30.56,5.76,15.87,15.7,15.56,7.4,2.05
2022,Sulawesi Tenggara,Kab. Wakatobi,80.7,40.0,7.0,8.0,30.0,5.0,3.0,2.0,2.0,3.0,22.0,10.2,25.0,5.2,10.2,5.1,3.0
2022,Sulawesi Tenggara,Kab. Kolaka Utara,55.73,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0
2022,Sulawesi Tenggara,Kab. Buton Selatan,21.99,65.83,3.36,4.52,12.48,1.44,3.79,1.95,1.89,4.74,56.705000000000005,5.573333333333333,14.790000000000001,6.5183333333333335,8.176666666666668,4.821666666666666,2.4059999999999997
2022,Sulawesi Tenggara,Kota Kendari,269.8,43.65,17.44,16.78,17.25,1.54,0.72,1.06,1.16,0.4,163.02,8.12,18.78,2.18,2.45,5.23,1.58
2022,Sulawesi Tenggara,Kota Bau Bau,81.98,4.27,6.1,8.549999999999999,0.61,1.77,1.9183333333333332,1.505,1.9449999999999998,87.82,41.26,4.74,9.0,9.0,9.0,8.0,2.4059999999999997
2022,Gorontalo,Kab. Gorontalo,158.25,65.0,13.0,14.0,1.0,1.0,1.0,1.0,1.0,3.0,102.86,7.91,18.99,4.75,11.08,1.58,11.08
2022,Gorontalo,Kab. Bone Bolango,49.86,31.35,28.54,16.41,19.9,2.5,2.0,3.0,1.3,4.65,20.82,2.33,12.81,7.79,3.62,3.18,6.29
2022,Gorontalo,Kab. Pohuwato,59.08,13.2,10.3,32.3,35.8,1.8333333333333333,2.0,3.0,2.1,6.3,6.4,1.1,3.3,1.2,0.9,0.5,1.5
2022,Gorontalo,Kota Gorontalo,141.5,17.0,20.0,10.0,36.0,2.0,3.0,5.0,7.0,4.6499999999999995,43.36000000000001,3.78,11.699999999999998,4.579999999999999,5.2,1.7533333333333332,6.29
2022,Maluku,Kab. Buru Selatan,31.11,39.0,18.0,14.0,22.0,1.0,1.0,1.0,1.0,3.0,5.43,0.41,2.51,9.92,1.6,6.859999999999999,1.05
2022,Maluku Utara,Kab. Halmahera Utara,138.35,49.86,15.9,12.79,13.34,0.84,4.19,0.89,2.08,0.11,116.6,7.2,10.0,2.9,0.4,1.0,5.9
2022,Maluku Utara,Kota Tidore Kepulauan,46.31,4.14,5.05,21.56,44.25,23.25,4.19,0.89,2.08,1.75,34.23,6.21,18.67,14.21,9.93,5.47,1.98
2022,Papua,Kab. Jayapura,85.92,43.0,5.0,22.0,24.5,3.5,5.0,10.0,5.0,5.0,78.0,0.53,9.0,3.5,8.0,0.27,5.0
2022,Papua,Kab. Biak Numfor,58.72,12.74,39.29,22.38,11.64,10.48,0.01,0.13,3.33,5.0,26.59,3.36,9.55,3.05,3.45,6.52,5.0
2022,Papua,Kab. Keerom,26.35,10.0,5.0,15.0,40.0,10.0,5.0,10.0,5.0,5.0,25.0,10.0,25.0,20.0,15.0,5.0,5.0
2022,Papua,Kab. Waropen,14.48,10.0,15.0,20.0,20.0,10.0,5.0,10.0,5.0,5.0,15.0,10.0,35.0,10.0,20.0,5.0,5.0
2022,Papua Barat,Kab. Manokwari,163.36,44.0,15.0,11.0,26.0,10.0,5.0,10.0,5.0,19.0,137.05,9.0,19.8,4.4,4.12,1.0,0.53
2022,Papua Barat,Kab. Kaimana,25.45,10.0,15.0,20.0,25.0,10.0,5.0,10.0,5.0,19.0,10.0,9.0,2.47,3.0,1.0,1.0,0.53
2022,Papua Selatan,Kab. Merauke,92.94,45.2,17.7,11.5,19.6,0.7,1.8,0.5,0.9,2.1,48.0,9.24,20.85,13.18,0.21,1.815,0.9
2022,Papua Selatan,Kab. Boven Digoel,26.08,15.0,13.0,20.0,15.0,1.0,5.0,2.0,10.0,19.0,7.0,2.0,12.425,1.0,1.0,1.0,3.0
2022,Papua Selatan,Kab. Asmat,45.41,20.0,11.8,15.0,40.0,4.0,2.4,3.0,1.8,2.0,29.0,2.0,4.0,3.0,4.12,2.63,0.8
2022,Papua Pegunungan,,113.0,22.0,10.0,10.0,25.0,7.0,10.0,3.0,10.0,3.0,8.0,5.0,6.0,5.0,1.0,0.5,0.5
2021,Aceh,Kab. Aceh Selatan,94.59,29.23,12.38,12.09,16.24,6.51,6.42,3.43,6.12,7.58,1.1,0.95,6.0,5.65,5.95,0.4,2.0
2021,Aceh,Kab. Gayo Lues,40.43,40.0,14.0,12.0,17.0,3.0,3.0,2.0,2.0,7.0,16.0,6.0,11.0,2.0,3.0,2.0,2.0
2021,Aceh,Kota Banda Aceh,248.67,30.4,17.3,11.1,16.6,1.0,3.5,3.0,3.0,14.1,190.29,0.57,9.23,46.18,2.36,0.0,0.05
2021,Aceh,Kota Sabang,16.83,26.5,16.6,10.5,22.6,6.1,4.3,4.3,3.7,5.4,7.0,3.0,0.5,4.5,0.5,2.0,2.0
2021,Aceh,Kota Langsa,92.83,18.0,21.0,9.0,10.0,14.0,10.0,7.0,7.0,4.0,10.0,2.2,14.0,12.0,12.08,2.5,2.0
2021,Aceh,Kota Subulussalam,45.29,30.0,10.0,15.0,15.0,2.0,8.0,3.0,2.0,15.0,26.0,1.5,6.0,2.5,4.0,26.0,2.0
2021,Sumatera Utara,Kab. Tapanuli Tengah,182.59,54.6,0.01,11.39,13.15,0.37,3.28,0.84,1.59,14.77,42.52,5.4,21.17,7.0,6.0,10.125555555555557,9.3
2021,Sumatera Utara,Kab. Tapanuli Utara,128.22,29.48909090909091,13.366363636363637,14.402727272727274,17.03,4.575454545454544,6.0,2.0,10.5,11.353,2.0,2.0,0.51,0.5,2.0,1.0,9.3
2021,Sumatera Utara,Kab. Langkat,519.69,37.0,31.0,24.4,7.0,0.2,0.2,0.2,5.093636363636364,11.353,8.5,5.4,7.6,6.0,3.9,1.9,2.8
2021,Sumatera Utara,Kab. Karo,226.8,10.9,8.25,9.0,11.37,6.25,11.0,1.7,8.5,33.03,49.25,35.94,60.14,35.94,24.9,24.25,13.98
2021,Sumatera Utara,Kab. Deli Serdang,1118.16,20.5,24.0,13.8,20.2,6.0,5.0,3.0,2.0,5.5,477.07,67.87,255.5,67.87,100.5,25.95,123.4
2021,Sumatera Utara,Kab. Simalungun,519.06,0.53,22.63,28.29,19.58,11.4,0.04,0.05,8.16,9.32,42.52,5.4,21.17,7.0,6.0,10.125555555555556,9.3
2021,Sumatera Utara,Kab. Labuhanbatu,249.99,15.0,20.0,11.0,30.0,5.0,7.0,2.0,6.0,4.0,40.0,1.0,32.0,7.0,9.0,6.0,5.0
2021,Sumatera Utara,Kab. Toba,108.24,23.15,13.41,4.12,12.38,2.38,4.57,13.25,6.45,20.29,42.52,2.34,18.23,2.46,7.64,12.36,22.69
2021,Sumatera Utara,Kab. Samosir,89.5,15.0,15.0,18.0,32.0,6.0,3.0,2.0,5.0,4.0,15.0,3.0,8.0,5.0,3.0,4.0,2.0
2021,Sumatera Utara,Kota Medan,1767.16,40.0,5.0,15.0,15.0,7.0,3.0,3.0,2.0,10.0,42.52,5.4,21.17,7.0,6.0,10.125555555555556,9.3
2021,Sumatera Utara,Kota Pematangsiantar,233.02,45.0,6.0,12.0,10.0,5.0,3.0,4.0,4.0,11.0,162.0,5.4,22.02,12.0,6.0,12.0,13.6
2021,Sumatera Utara,Kota Tebing Tinggi,123.5,62.7,1.73,11.43,16.65,0.73,2.6,0.71,1.83,1.62,74.66,9.43,21.17,8.81,4.36,3.67,0.39
2021,Sumatera Barat,Kab. Pesisir Selatan,151.33,20.4,19.6,23.0,19.0,16.0,0.42,1.58,1.8,8.544,86.1,16.0,28.3,1.5,18.0,3.6,1.175
2021,Sumatera Barat,Kab. Tanah Datar,128.24,69.34,11.623333333333335,8.63,6.0,2.24,1.57,0.738,3.33,8.89,88.6,0.28,17.75,1.54,12.27,0.19999999999999998,1.175
2021,Sumatera Barat,Kab. Dharmasraya,102.5,48.0,7.0,5.0,38.0,1.0,1.0,0.7380000000000001,1.7999999999999998,8.543999999999999,56.72333333333333,2.29,0.94,2.8266666666666667,0.1,0.19999999999999998,11.2
2021,Sumatera Barat,Kab. Solok Selatan,73.94,34.25,0.78,16.35,25.69,0.13,0.59,0.55,2.41,19.25,17.39,0.2,2.01,5.21,5.989999999999999,0.19999999999999998,1.175
2021,Sumatera Barat,Kota Solok,53.87,45.66,11.37,10.01,22.02,0.62,0.52,0.19,1.2,8.41,32.32,0.51,16.21,0.43,1.24,0.05,1.72
2021,Sumatera Barat,Kota Padang Panjang,48.0,43.15,23.56,14.35,12.67,1.5,0.95,0.8,1.19,1.83,38.13,0.36,6.76,1.52,1.0,0.01,0.63
2021,Sumatera Barat,Kota Payakumbuh,98.8,51.62,7.43,11.42,21.54,0.65,1.56,0.57,0.87,4.34,77.8,0.75,9.29,6.76,3.33,0.35,0.54
2021,Riau,Kab. Indragiri Hilir,460.62,65.0,2.0,2.0,30.0,1.9166666666666667,1.0,2.3833333333333333,2.5500000000000003,10.526666666666666,20.0,0.1,14.7,0.1,0.1,2.8,1.0
2021,Riau,Kab. Siak,191.07,39.0,15.0,10.0,26.0,1.0,2.0,2.0,3.0,2.0,17.4,4.5,7.0,2.0,4.3,2.8,1.0
2021,Riau,Kota Pekanbaru,967.49,59.0,3.0,12.0,10.0,2.0,1.0,1.0,1.0,11.0,18.7,2.3,10.85,1.05,2.1999999999999997,2.8,1.0
2021,Riau,Kota Dumai,161.73,45.75,7.25,5.67,8.45,2.75,3.75,4.15,3.65,18.58,18.7,2.3,10.85,1.05,2.1999999999999997,2.7999999999999994,1.0
2021,Jambi,Kab. Merangin,198.75,40.0,5.0,11.0,5.0,30.0,1.0,5.0,1.0,2.0,30.0,10.0,30.0,5.0,20.0,5.0,36.425
2021,Jambi,Kab. Bungo,155.4,60.5,4.1,14.1,5.9,1.8,1.5,5.15,1.0,5.95,16.7,1.5,67.3,1.5,1.2,2.6,64.6
2021,Jambi,Kota Jambi,433.17,16.11,23.84,7.38,44.07,0.89,0.57,1.23,0.3,5.61,51.3,2.45,18.7,9.24,6.27,3.79,8.25
2021,Sumatera Selatan,Kab. Muara Enim,232.42,61.02,8.07,7.38,17.18,1.14,1.33,0.36,0.31,3.21,60.6,25.7,57.9,4.0,0.1,0.1,4.0
2021,Sumatera Selatan,Kab. Lahat,307.84,50.0,15.0,5.0,15.0,5.0,2.3660000000000005,1.8920000000000001,5.0,5.0,60.0,1.0,5.0,2.0,0.5,15.17,4.0
2021,Sumatera Selatan,Kab. Musi Banyuasin,248.88,50.0,10.0,10.0,10.0,10.0,1.0,5.0,3.0,1.0,145.0,12.0,21.0,25.0,13.0,20.0,23.0
2021,Sumatera Selatan,Kab. Ogan Komering Ulu Timur,280.08,12.0,9.0,22.0,27.0,3.0,5.0,3.0,2.0,17.0,1.0,0.2,18.0,0.4,0.4,0.9,2.9
2021,Sumatera Selatan,Kota Palembang,1180.25,56.9,5.4,15.1,17.5,0.5,2.7,0.3,0.8,0.8,808.13,14.41,99.75,149.15,91.44,15.17,2.2
2021,Sumatera Selatan,Kota Prabumulih,97.06,52.5,9.8,5.6,24.6,2.0,1.8,0.8,1.7,1.2,22585.13,5211.95,2084.78,1737.32,1737.32,694.93,694.93
2021,Bengkulu,Kab. Seluma,106.76,45.0,35.0,7.0,8.0,4.0,0.5,1.2,0.5,3.0,4.25,2.8449999999999998,11.93,6.36,3.99,1.59,3.0725
2021,Lampung,Kab. Tanggamus,245.98,36.32,22.03,8.92,16.8,4.07,3.08,2.58,4.86,1.34,138.6,4.2,76.5,19.4,9.4,4.2,8.5
2021,Lampung,Kab. Way Kanan,191.88,60.0,19.0,4.0,8.0,4.0,2.0,2.0,1.0,0.0,301.74,2.36,10.8,0.84,0.08,5.0,22.62
2021,Lampung,Kota Bandar Lampung,770.22,40.4,12.9,11.7,17.4,3.1,2.5,1.8,2.3,7.9,40.9,8.2,17.3,18.1,6.3,5.8,3.4
2021,Kepulauan Bangka Belitung,Kab. Bangka,130.51,39.85,13.96,12.07,16.97,3.37,2.69,1.98,2.31,6.8,79.79,6.62,17.57,9.92,3.84,5.1,7.65
2021,Kepulauan Bangka Belitung,Kab. Belitung,72.69,0.75,40.0,2.0,30.0,2.5,3.0,3.0,5.0,13.75,28.0,0.8,6.0,2.5,2.5,2.5,2.7
2021,Kepulauan Bangka Belitung,Kab. Bangka Selatan,80.13,17.77,29.46,10.04,12.01,14.97,3.84,3.98,4.99,2.94,25.0,2.0,7.0,5.0,10.0,15.0,16.0
2021,Kepulauan Bangka Belitung,Kab. Bangka Tengah,81.17,41.9,8.5,3.8,14.4,3.8,4.9,0.0,5.6,17.1,45.1225,4.18,12.9175,6.505000000000001,5.16,7.2,7.7875000000000005
2021,Kepulauan Bangka Belitung,Kota Pangkal Pinang,160.0,51.9,13.6,7.2,13.5,2.2,3.1,2.0,1.6,4.9,47.7,7.3,21.1,8.6,4.3,6.2,4.8
2021,Kepulauan Riau,Kab. Bintan,55.69,37.66,5.4,23.89,14.0,0.7,5.25,4.6,3.0,5.5,19.41,6.5,10.5,7.3,5.8,3.4,3.5
2021,Kepulauan Riau,Kab. Karimun,181.62,23.0,19.0,24.0,24.5,4.0,2.5,1.5,1.2,0.3,73.3,5.4,18.3,20.1,36.65,29.33,0.27
2021,Jawa Barat,Kab. Ciamis,572.1,34.4,0.4,15.0,15.0,10.7,6.4,1.7,16.1,0.3,281.8,23.0,94.9,97.8,28.8,23.0,23.0
2021,Jawa Barat,Kab. Sumedang,442.36,20.0,5.0,15.0,40.0,3.0,3.0,2.0,2.0,10.0,105.0,0.5,12.0,3.0,0.5,4.0,4.0
2021,Jawa Barat,Kab. Indramayu,1102.62,27.0,6.4,25.0,35.8,1.0,1.8,0.8,0.7,1.5,242.58,88.21,165.39,110.27,110.26,220.52,165.39
2021,Jawa Barat,Kota Bogor,673.76,40.0,14.0,20.0,15.0,1.0,2.5,0.5,1.0,6.0,418.73,33.77,87.8,47.28,20.26,27.01,40.52
2021,Jawa Barat,Kota Sukabumi,180.26,59.35,6.16375,9.08,12.61,0.42,0.9,0.69,0.6,17.04,154.42,3.03,5.66,2.98,12.56,0.59,23.5
2021,Jawa Barat,Kota Bandung,1592.55,44.52,3.98,13.12,16.7,0.9,4.75,2.38,1.97,11.68,955.53,63.7,159.25,95.55,211.81,79.63,27.08
2021,Jawa Barat,Kota Cirebon,204.47,49.22,11.76,5.56,19.01,0.71,1.76,0.58,1.43,9.97,92.53,1.27,8.01,58.0,22.09,13.89,8.68
2021,Jawa Barat,Kota Bekasi,2375.99,65.2,7.2,4.2,15.6,0.2,6.3,0.5,0.5,0.3,921.0,47.0,435.0,211.0,69.0,73.0,24.0
2021,Jawa Barat,Kota Depok,1314.14,62.95,0.57,6.1,21.36,0.14,0.57,0.5,0.57,7.24,156.2,7.4,104.2,29.8,409.2,22.3,14.9
2021,Jawa Tengah,Kab. Cilacap,943.59,57.67,10.63,9.71,16.42,1.33,1.25,0.51,0.65,1.83,724.6,0.48,44.61,0.17,8.89,6.1,6.12
2021,Jawa Tengah,Kab. Banyumas,535.23,36.0,6.0,6.0,30.0,9.0,5.0,3.0,5.0,4.9399999999999995,310.43,10.7,80.28,53.53,26.76,26.76,26.76
2021,Jawa Tengah,Kab. Purbalingga,505.71,60.51,2.2,8.91,18.35,0.71,2.34,5.18,0.88,0.92,69.55,3.17,8.72,1.55,10.85,1.9,13.26
2021,Jawa Tengah,Kab. Purworejo,288.82,3.0,67.0,6.0,9.0,4.0,0.5,0.3,1.0,8.2,92.96,0.2,0.34,0.2,0.58,14.0,13.26
2021,Jawa Tengah,Kab. Magelang,681.65,37.8,3.9,26.2,17.9,1.3,1.1,0.8,2.4,8.6,151.07,10.35,40.305,17.775,14.615,14.0,13.26
2021,Jawa Tengah,Kab. Klaten,590.3,67.42,3.82,10.46,15.05,0.1,0.42,0.08,0.65,2.0,142.44,0.73,2.62,1.2,13.73,14.0,13.26
2021,Jawa Tengah,Kab. Sukoharjo,359.45,62.4,1.88,8.01,15.93,1.68,1.98,1.82,1.27,5.03,172.54,32.35,50.32,43.13,17.98,28.76,14.38
2021,Jawa Tengah,Kab. Wonogiri,439.37,25.0,10.0,20.0,25.0,5.0,5.0,2.5,5.0,2.5,151.07,10.35,40.305,17.775,14.615,14.0,13.26
2021,Jawa Tengah,Kab. Karanganyar,361.84,63.0,2.0,5.0,20.0,1.0,2.0,2.0,3.0,2.0,350.0,10.35,3600.0,17.775,14.615,14.0,13.26
2021,Jawa Tengah,Kab. Sragen,586.17,74.7,0.8,8.4,11.3,0.5,1.9,0.3,1.8,0.3,196.5,77.2,143.6,46.6,10.41,105.38,6.48
2021,Jawa Tengah,Kab. Blora,226.85,20.0,5.0,18.0,40.0,10.0,2.0,2.0,2.5,0.5,92.0,23.0,46.0,25.0,23.0,14.0,7.0
2021,Jawa Tengah,Kab. Rembang,245.66,38.12,1.59,13.38,34.45,0.93,1.88,0.77,1.33,7.55,52.28,3.68,1661.23,0.02,152.0,14.0,11.86
2021,Jawa Tengah,Kab. Jepara,400.08,32.24,22.75,10.86,21.7,0.78,2.12,0.53,1.68,7.34,151.07,10.35,40.305,17.775,14.615,14.0,13.26
2021,Jawa Tengah,Kab. Demak,722.37,32.3,20.76,9.06,23.07,0.6,1.77,0.44,1.23,10.77,65.0,10.35,12.0,17.775,14.615,14.0,13.26
2021,Jawa Tengah,Kab. Semarang,526.55,3.0,9.0,23.0,30.0,4.0,4.0,2.0,5.0,20.0,20.0,10.0,30.0,10.0,10.0,10.0,10.0
2021,Jawa Tengah,Kab. Temanggung,500.17,37.97,22.81,11.09,14.91,2.31,2.39,1.18,2.46,4.88,265.09,24.68,23.66,43.58,76.51,14.0,46.64
2021,Jawa Tengah,Kab. Batang,324.16,28.0,13.0,13.0,16.0,7.0,6.0,3.0,6.0,8.0,135.0,22.0,60.0,48.0,24.0,19.0,15.0
2021,Jawa Tengah,Kab. Pekalongan,387.53,2.0,6.0,7.0,9.0,1.0,3.0,1.0,1.795,71.0,197.64,34.88,19.38,19.38,15.5,100.76,13.26
2021,Jawa Tengah,Kab. Tegal,670.74,20.0,16.0,18.0,33.0,3.0,2.0,2.0,1.0,5.0,151.07,10.35,40.305,17.775,14.615,14.0,13.26
2021,Jawa Tengah,Kab. Brebes,983.19,2.0,80.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,50.0,4.0,36.0,1.0,1.0,1.0,7.0
2021,Jawa Tengah,Kota Magelang,80.68,33.7,13.3,18.8,21.5,0.8,1.8,0.5,3.7,5.9,151.07,10.35,40.305,17.775,14.615,14.0,13.26
2021,Jawa Tengah,Kota Semarang,1180.14,60.79,9.5,10.18,17.2,1.22,4.94,1.0,1.79,2.88,432.28,35.85,51.95,16.17,30.46,84.28,530.0
2021,Jawa Tengah,Kota Tegal,201.57,54.0,11.0,8.5,14.0,1.0,7.0,2.0,2.0,0.5,159.7,0.23,7.5,23.41,10.5,12.51,45.73
2021,Daerah Istimewa Yogyakarta,Kab. Kulon Progo,177.14,67.18,10.91,12.6,17.22,1.68,0.21,0.13,1.11,8.32,0.43,2.13,0.23,72.43,37.8,1.07,1.91
2021,Daerah Istimewa Yogyakarta,Kota Yogyakarta,327.4,50.21,10.91,6.18,10.79,2.12,0.68,0.13,10.66,8.32,180.63,2.13,31.43,72.43,37.8,1.07,1.91
2021,Jawa Timur,Kab. Pacitan,286.73,68.4,2.9,8.3,17.0,0.5,0.2,0.2,0.5,2.0,13.8,0.0,15.2,0.92,0.81,1.22,1.0
2021,Jawa Timur,Kab. Ponorogo,387.78,44.76,0.36,16.53,21.89,0.48,6.61,1.43,0.6,7.34,37.5,3.22,16.4,7.29,5.25,15.74,14.6
2021,Jawa Timur,Kab. Tulungagung,548.3,48.0,16.0,7.0,6.5,9.0,6.7,2.5,2.0,2.3,72.11,0.66,14.7,1.4,5.0,4.529999999999999,8.25
2021,Jawa Timur,Kab. Blitar,409.93,70.85,1.0,12.45,7.5,0.9,1.94,0.52,0.92,3.92,72.11,0.66,14.7,1.4,5.0,4.529999999999999,8.25
